Id,Label,timeset,latitude,longitude,lonlat
4026,,,40.81201262161621,-75.70825421907068,"(-75.70825421907068, 40.81201262161621)"
4032,,,42.904431803127146,-121.4085098118794,"(-121.4085098118794, 42.904431803127146)"
4080,,,43.71459290499773,-104.99740010811814,"(-104.99740010811814, 43.71459290499773)"
4039,,,48.76072392981448,-101.96775348086804,"(-101.96775348086804, 48.76072392981448)"
4057,,,42.76321063327808,-84.36755583449433,"(-84.36755583449433, 42.76321063327808)"
4042,,,34.85619166883524,-113.22668761960239,"(-113.22668761960239, 34.85619166883524)"
4043,,,42.87116439301538,-110.39772995533725,"(-110.39772995533725, 42.87116439301538)"
4066,,,35.5355434538984,-110.00150936865185,"(-110.00150936865185, 35.5355434538984)"
4044,,,39.84442199158819,-83.08885111169386,"(-83.08885111169386, 39.84442199158819)"
4053,,,41.61729528146718,-105.64835659652661,"(-105.64835659652661, 41.61729528146718)"
4052,,,42.7983554442426,-97.97440298937586,"(-97.97440298937586, 42.7983554442426)"
4051,,,47.50823328982595,-94.18959542320341,"(-94.18959542320341, 47.50823328982595)"
4069,,,47.647230607659964,-113.05055357212368,"(-113.05055357212368, 47.647230607659964)"
4070,,,46.474521039557104,-69.75228077380325,"(-69.75228077380325, 46.474521039557104)"
4054,,,41.24923217343227,-95.78708973506409,"(-95.78708973506409, 41.24923217343227)"
4060,,,38.02939370603661,-81.558272615541,"(-81.558272615541, 38.02939370603661)"
4059,,,46.36504510358123,-110.30862359911413,"(-110.30862359911413, 46.36504510358123)"
4061,,,44.837744557575874,-100.01964134689761,"(-100.01964134689761, 44.837744557575874)"
4071,,,45.8361340357221,-102.80985418932977,"(-102.80985418932977, 45.8361340357221)"
4105,,,42.075461680614495,-86.33787834884433,"(-86.33787834884433, 42.075461680614495)"
4073,,,46.21390998507298,-103.91600889861229,"(-103.91600889861229, 46.21390998507298)"
4074,,,37.71187158582724,-103.01891582991509,"(-103.01891582991509, 37.71187158582724)"
4075,,,46.21695063651721,-97.94314278191203,"(-97.94314278191203, 46.21695063651721)"
4076,,,31.60387814273208,-88.61119416281525,"(-88.61119416281525, 31.60387814273208)"
4077,,,27.773117769937905,-98.42735970983867,"(-98.42735970983867, 27.773117769937905)"
4086,,,33.90054624280718,-97.68103365153287,"(-97.68103365153287, 33.90054624280718)"
4081,,,45.407345177908766,-101.02862332740084,"(-101.02862332740084, 45.407345177908766)"
4084,,,47.352616273907685,-119.08507111894723,"(-119.08507111894723, 47.352616273907685)"
4082,,,39.10446240741369,-112.57988082883695,"(-112.57988082883695, 39.10446240741369)"
4083,,,37.03681585313707,-103.7560815969571,"(-103.7560815969571, 37.03681585313707)"
4090,,,46.208465649921294,-69.59430067821975,"(-69.59430067821975, 46.208465649921294)"
4085,,,33.42458794978683,-111.89036480827173,"(-111.89036480827173, 33.42458794978683)"
4162,,,34.4424396597299,-103.60145154420401,"(-103.60145154420401, 34.4424396597299)"
4166,,,29.467542902022277,-89.70080790089838,"(-89.70080790089838, 29.467542902022277)"
4087,,,36.48120519796325,-91.02467788628294,"(-91.02467788628294, 36.48120519796325)"
4218,,,35.08090837379859,-108.6542338626339,"(-108.6542338626339, 35.08090837379859)"
4267,,,32.77092114285089,-108.43955788110154,"(-108.43955788110154, 32.77092114285089)"
4089,,,32.840743726118035,-112.32670339843712,"(-112.32670339843712, 32.840743726118035)"
4088,,,40.7021165600111,-83.22070328074248,"(-83.22070328074248, 40.7021165600111)"
4299,,,41.471115357306715,-85.27029272530064,"(-85.27029272530064, 41.471115357306715)"
4187,,,31.219257926637372,-91.83486307304702,"(-91.83486307304702, 31.219257926637372)"
4188,,,37.66895747067332,-90.9218025457151,"(-90.9218025457151, 37.66895747067332)"
4121,,,31.774703814399782,-88.61658668522139,"(-88.61658668522139, 31.774703814399782)"
4160,,,35.05097456128548,-92.29679960659811,"(-92.29679960659811, 35.05097456128548)"
4217,,,39.50342316109361,-75.73041903561827,"(-75.73041903561827, 39.50342316109361)"
4092,,,42.45417581399016,-96.00023829079898,"(-96.00023829079898, 42.45417581399016)"
4091,,,38.80974924945533,-114.19882469219431,"(-114.19882469219431, 38.80974924945533)"
4116,,,40.61039955806305,-120.94300635742377,"(-120.94300635742377, 40.61039955806305)"
4189,,,45.9648981087951,-68.40342598142273,"(-68.40342598142273, 45.9648981087951)"
4208,,,42.90144314160665,-115.80543211544764,"(-115.80543211544764, 42.90144314160665)"
4102,,,47.039217373158955,-111.09261653447246,"(-111.09261653447246, 47.039217373158955)"
4093,,,41.35664533892961,-117.56974805412415,"(-117.56974805412415, 41.35664533892961)"
4285,,,44.42998267525889,-83.89517217143401,"(-83.89517217143401, 44.42998267525889)"
4152,,,41.28869131956398,-82.3947279178555,"(-82.3947279178555, 41.28869131956398)"
4094,,,31.47776844435259,-88.03034570165124,"(-88.03034570165124, 31.47776844435259)"
4279,,,39.73477768505322,-98.46708524572564,"(-98.46708524572564, 39.73477768505322)"
4095,,,36.78252336251991,-120.89395239647902,"(-120.89395239647902, 36.78252336251991)"
4106,,,41.99860137686235,-109.16290214565142,"(-109.16290214565142, 41.99860137686235)"
4096,,,45.85381661174065,-110.32579695010034,"(-110.32579695010034, 45.85381661174065)"
4136,,,41.38945277317056,-106.7019489259196,"(-106.7019489259196, 41.38945277317056)"
4097,,,46.756573373004464,-103.74669427574301,"(-103.74669427574301, 46.756573373004464)"
4200,,,37.890704697135305,-121.5764584398054,"(-121.5764584398054, 37.890704697135305)"
4222,,,40.680864969023546,-92.0289683552537,"(-92.0289683552537, 40.680864969023546)"
4245,,,40.093159182471794,-82.50209053058728,"(-82.50209053058728, 40.093159182471794)"
4246,,,41.081609563226934,-98.84269115757851,"(-98.84269115757851, 41.081609563226934)"
4147,,,30.300170862322638,-102.12652136222685,"(-102.12652136222685, 30.300170862322638)"
4098,,,48.85376025819784,-116.90882316026702,"(-116.90882316026702, 48.85376025819784)"
4281,,,44.647053206893375,-97.97110947470246,"(-97.97110947470246, 44.647053206893375)"
4282,,,44.296826131658065,-114.34174127253245,"(-114.34174127253245, 44.296826131658065)"
4283,,,33.33671429678097,-104.27896041555033,"(-104.27896041555033, 33.33671429678097)"
4110,,,39.15963755273646,-88.48769549788935,"(-88.48769549788935, 39.15963755273646)"
4101,,,43.3251251151824,-109.7441686475405,"(-109.7441686475405, 43.3251251151824)"
4100,,,44.83626902036348,-87.60950267197235,"(-87.60950267197235, 44.83626902036348)"
4241,,,30.98937473093884,-101.78614350499042,"(-101.78614350499042, 30.98937473093884)"
4244,,,37.45053637693139,-113.37657565247952,"(-113.37657565247952, 37.45053637693139)"
4260,,,46.67942593039683,-122.84152452423739,"(-122.84152452423739, 46.67942593039683)"
4206,,,43.40228164604477,-90.02018541752975,"(-90.02018541752975, 43.40228164604477)"
4227,,,31.74635892496957,-108.52862219060714,"(-108.52862219060714, 31.74635892496957)"
4151,,,40.77823621605987,-114.05684083221313,"(-114.05684083221313, 40.77823621605987)"
4305,,,46.38282096578248,-115.81206907834509,"(-115.81206907834509, 46.38282096578248)"
4306,,,38.86810661287659,-100.92224191079471,"(-100.92224191079471, 38.86810661287659)"
4104,,,38.648478260572155,-94.6195249161364,"(-94.6195249161364, 38.648478260572155)"
4103,,,29.9203065313648,-101.64280699451228,"(-101.64280699451228, 29.9203065313648)"
4225,,,44.44657567114588,-91.4195066364845,"(-91.4195066364845, 44.44657567114588)"
4107,,,38.66290258219079,-91.38020062735242,"(-91.38020062735242, 38.66290258219079)"
4109,,,32.56020884790391,-92.97113737880852,"(-92.97113737880852, 32.56020884790391)"
4144,,,34.61647080515937,-100.86077789730193,"(-100.86077789730193, 34.61647080515937)"
4184,,,36.32490675285568,-110.90799722353032,"(-110.90799722353032, 36.32490675285568)"
4108,,,34.04824635291155,-109.99952831364018,"(-109.99952831364018, 34.04824635291155)"
4138,,,45.73910300811272,-92.565621431723,"(-92.565621431723, 45.73910300811272)"
4156,,,30.16846153842392,-83.33836785935344,"(-83.33836785935344, 30.16846153842392)"
4243,,,27.57842619993219,-98.23257880742322,"(-98.23257880742322, 27.57842619993219)"
4201,,,41.27405356462194,-82.78828508161766,"(-82.78828508161766, 41.27405356462194)"
4221,,,42.74122391847251,-101.28833173281643,"(-101.28833173281643, 42.74122391847251)"
4268,,,37.24760781549138,-86.73576268041987,"(-86.73576268041987, 37.24760781549138)"
4213,,,41.51722723563189,-83.92072366110165,"(-83.92072366110165, 41.51722723563189)"
4114,,,45.35538760158741,-96.81399567713862,"(-96.81399567713862, 45.35538760158741)"
4149,,,35.828310616422215,-112.12341856469683,"(-112.12341856469683, 35.828310616422215)"
4320,,,48.13936535843716,-105.48931487736485,"(-105.48931487736485, 48.13936535843716)"
4115,,,43.51413956822199,-88.40607737779635,"(-88.40607737779635, 43.51413956822199)"
4118,,,41.160698090494456,-99.94826162264759,"(-99.94826162264759, 41.160698090494456)"
4117,,,40.49463103907333,-74.90028310068595,"(-74.90028310068595, 40.49463103907333)"
4239,,,35.68657058485793,-113.43880127145849,"(-113.43880127145849, 35.68657058485793)"
4240,,,31.66591123302818,-98.20362303285845,"(-98.20362303285845, 31.66591123302818)"
4124,,,38.826915548800585,-109.26762021829634,"(-109.26762021829634, 38.826915548800585)"
4154,,,41.752492154798574,-87.9704773832923,"(-87.9704773832923, 41.752492154798574)"
4159,,,43.827812489724415,-88.58589672785367,"(-88.58589672785367, 43.827812489724415)"
4119,,,35.03124691767717,-113.49057861978058,"(-113.49057861978058, 35.03124691767717)"
4163,,,30.430273423071156,-103.40764738693761,"(-103.40764738693761, 30.430273423071156)"
4143,,,31.790224663773405,-106.9151294562633,"(-106.9151294562633, 31.790224663773405)"
4150,,,41.432548119147775,-88.7702655501146,"(-88.7702655501146, 41.432548119147775)"
4202,,,48.268626660780555,-120.11083217562157,"(-120.11083217562157, 48.268626660780555)"
4122,,,41.75912534399376,-120.22387886487434,"(-120.22387886487434, 41.75912534399376)"
4123,,,41.37155191743771,-94.43655236587854,"(-94.43655236587854, 41.37155191743771)"
4128,,,43.856250013634394,-109.80882260637433,"(-109.80882260637433, 43.856250013634394)"
4125,,,31.662933319838828,-81.68253422819723,"(-81.68253422819723, 31.662933319838828)"
4126,,,28.420128644906093,-81.03730616777571,"(-81.03730616777571, 28.420128644906093)"
4127,,,40.18295382911288,-115.64650752997527,"(-115.64650752997527, 40.18295382911288)"
4252,,,35.97885192729987,-120.59834015934659,"(-120.59834015934659, 35.97885192729987)"
4186,,,31.018885235931513,-89.67946870770336,"(-89.67946870770336, 31.018885235931513)"
4323,,,26.618518893236597,-80.57796538099674,"(-80.57796538099674, 26.618518893236597)"
4324,,,42.42051371117424,-85.39384339853595,"(-85.39384339853595, 42.42051371117424)"
4131,,,45.227345185405284,-97.55207297531477,"(-97.55207297531477, 45.227345185405284)"
4130,,,47.873835330179105,-115.7886312560166,"(-115.7886312560166, 47.873835330179105)"
4196,,,42.979353002727464,-110.15256269751004,"(-110.15256269751004, 42.979353002727464)"
4133,,,32.29652990461091,-84.13851446034059,"(-84.13851446034059, 32.29652990461091)"
4132,,,38.16589215276738,-86.36278052409833,"(-86.36278052409833, 38.16589215276738)"
4135,,,37.8488663041815,-97.64754073448805,"(-97.64754073448805, 37.8488663041815)"
4134,,,34.75331425707104,-103.473202129827,"(-103.473202129827, 34.75331425707104)"
4158,,,47.13674109284594,-118.14595741785821,"(-118.14595741785821, 47.13674109284594)"
4137,,,40.48334273263616,-98.96969289887518,"(-98.96969289887518, 40.48334273263616)"
4157,,,27.871651664923544,-98.18388915792133,"(-98.18388915792133, 27.871651664923544)"
4238,,,35.80726134655731,-87.55960436085103,"(-87.55960436085103, 35.80726134655731)"
4259,,,30.25087056774497,-95.78349288663823,"(-95.78349288663823, 30.25087056774497)"
4224,,,32.62802629504319,-88.73059924939363,"(-88.73059924939363, 32.62802629504319)"
4139,,,37.65156573352604,-113.96102025154312,"(-113.96102025154312, 37.65156573352604)"
4175,,,35.7678504635961,-91.64165830411642,"(-91.64165830411642, 35.7678504635961)"
4140,,,44.29395423326004,-116.19335694961538,"(-116.19335694961538, 44.29395423326004)"
4141,,,46.39063997979036,-86.64117379099518,"(-86.64117379099518, 46.39063997979036)"
4142,,,38.34433532214482,-122.6935774993527,"(-122.6935774993527, 38.34433532214482)"
4146,,,40.21348100036043,-96.56273437546889,"(-96.56273437546889, 40.21348100036043)"
4171,,,33.44910839288006,-86.93098739790139,"(-86.93098739790139, 33.44910839288006)"
4204,,,36.733350494551786,-110.34517122380342,"(-110.34517122380342, 36.733350494551786)"
4325,,,39.97194626516969,-112.1545717575501,"(-112.1545717575501, 39.97194626516969)"
4326,,,36.064450268419364,-91.06773398621836,"(-91.06773398621836, 36.064450268419364)"
4209,,,38.40276961221288,-85.41023435967645,"(-85.41023435967645, 38.40276961221288)"
4212,,,35.379462454194424,-91.39964710290363,"(-91.39964710290363, 35.379462454194424)"
4215,,,37.1460995697782,-94.58127230679628,"(-94.58127230679628, 37.1460995697782)"
4165,,,37.68656178561084,-101.01954056335558,"(-101.01954056335558, 37.68656178561084)"
4153,,,39.94168367609634,-79.48504646178361,"(-79.48504646178361, 39.94168367609634)"
4253,,,25.44913907695324,-80.38501974444901,"(-80.38501974444901, 25.44913907695324)"
4193,,,39.06119093892129,-86.28283385037945,"(-86.28283385037945, 39.06119093892129)"
4155,,,43.16308536677603,-102.74070646727974,"(-102.74070646727974, 43.16308536677603)"
4242,,,47.20758608821515,-93.73668595901887,"(-93.73668595901887, 47.20758608821515)"
4249,,,40.5032067910923,-119.93989669579959,"(-119.93989669579959, 40.5032067910923)"
4258,,,38.35194341536248,-94.23428071949034,"(-94.23428071949034, 38.35194341536248)"
4194,,,40.25851902078352,-87.50642727907308,"(-87.50642727907308, 40.25851902078352)"
4223,,,41.381041807728565,-74.9320178404262,"(-74.9320178404262, 41.381041807728565)"
4228,,,46.96273664364193,-109.13952450844201,"(-109.13952450844201, 46.96273664364193)"
4229,,,35.81103034846181,-83.80264626407578,"(-83.80264626407578, 35.81103034846181)"
4233,,,39.53697437769354,-117.70111051191594,"(-117.70111051191594, 39.53697437769354)"
4230,,,42.08494357535337,-103.01441624760112,"(-103.01441624760112, 42.08494357535337)"
4231,,,44.47355045064721,-101.24075027647595,"(-101.24075027647595, 44.47355045064721)"
4232,,,38.65804144412256,-118.22686057016355,"(-118.22686057016355, 38.65804144412256)"
4269,,,40.975231028198905,-99.70095550563158,"(-99.70095550563158, 40.975231028198905)"
4161,,,40.40366089335151,-79.39180553310496,"(-79.39180553310496, 40.40366089335151)"
4251,,,41.773712587188896,-73.9569460164198,"(-73.9569460164198, 41.773712587188896)"
4216,,,41.23447909148747,-110.28981234110613,"(-110.28981234110613, 41.23447909148747)"
4174,,,41.47644860808889,-75.30356364388783,"(-75.30356364388783, 41.47644860808889)"
4207,,,35.377751694971245,-81.83037319868043,"(-81.83037319868043, 35.377751694971245)"
4288,,,42.390945298889164,-121.82416470866461,"(-121.82416470866461, 42.390945298889164)"
4289,,,37.164621715455404,-102.567632014422,"(-102.567632014422, 37.164621715455404)"
4181,,,42.73754552627937,-105.74353833442383,"(-105.74353833442383, 42.73754552627937)"
4214,,,38.78927934870625,-119.54584005952383,"(-119.54584005952383, 38.78927934870625)"
4168,,,34.827089933244096,-91.38777290554509,"(-91.38777290554509, 34.827089933244096)"
4167,,,35.89097897175436,-77.35885012060966,"(-77.35885012060966, 35.89097897175436)"
4169,,,46.87579805609821,-92.31847071404744,"(-92.31847071404744, 46.87579805609821)"
4170,,,32.58853639659015,-84.40034858525641,"(-84.40034858525641, 32.58853639659015)"
4176,,,40.21507107000172,-87.6115623160026,"(-87.6115623160026, 40.21507107000172)"
4280,,,48.46504132740546,-101.9195433567816,"(-101.9195433567816, 48.46504132740546)"
4177,,,47.14109617150841,-104.70947455392329,"(-104.70947455392329, 47.14109617150841)"
4178,,,43.175399664351914,-105.21660674363876,"(-105.21660674363876, 43.175399664351914)"
4182,,,41.46532614830334,-119.09129729372913,"(-119.09129729372913, 41.46532614830334)"
4180,,,40.31267286577544,-84.09774295110702,"(-84.09774295110702, 40.31267286577544)"
4290,,,31.738650049864706,-111.81425248031404,"(-111.81425248031404, 31.738650049864706)"
4210,,,47.94033184796791,-124.23833599699428,"(-124.23833599699428, 47.94033184796791)"
4295,,,33.36885224190728,-100.57117296170574,"(-100.57117296170574, 33.36885224190728)"
4296,,,35.71433103751436,-107.56610734687396,"(-107.56610734687396, 35.71433103751436)"
4297,,,42.47030168272335,-98.04723503434266,"(-98.04723503434266, 42.47030168272335)"
4298,,,45.56430049151328,-107.63258375363284,"(-107.63258375363284, 45.56430049151328)"
4183,,,35.96802173918541,-116.83336760258983,"(-116.83336760258983, 35.96802173918541)"
4226,,,43.67898904640519,-110.94882578374279,"(-110.94882578374279, 43.67898904640519)"
4185,,,42.82372179826015,-110.40658683705809,"(-110.40658683705809, 42.82372179826015)"
4300,,,37.8339817361757,-80.32091023535938,"(-80.32091023535938, 37.8339817361757)"
4203,,,46.434606917106024,-97.32147710546512,"(-97.32147710546512, 46.434606917106024)"
4284,,,38.29053570714388,-122.86548010917176,"(-122.86548010917176, 38.29053570714388)"
4190,,,35.915164511902745,-97.48799267642819,"(-97.48799267642819, 35.915164511902745)"
4191,,,37.28411307832399,-105.49962844918305,"(-105.49962844918305, 37.28411307832399)"
4192,,,46.15335667608531,-98.36531063158455,"(-98.36531063158455, 46.15335667608531)"
4234,,,40.669552517699714,-117.12541636322567,"(-117.12541636322567, 40.669552517699714)"
4195,,,37.013458660593386,-101.87698066719182,"(-101.87698066719182, 37.013458660593386)"
4254,,,35.27274910839206,-78.4645439400056,"(-78.4645439400056, 35.27274910839206)"
4257,,,47.89301596501877,-113.0548674551099,"(-113.0548674551099, 47.89301596501877)"
4266,,,44.41885661032263,-103.32907091999397,"(-103.32907091999397, 44.41885661032263)"
4197,,,39.37002230293005,-116.29593791364572,"(-116.29593791364572, 39.37002230293005)"
4198,,,42.41831907734412,-94.49782744166211,"(-94.49782744166211, 42.41831907734412)"
4304,,,37.94214939497381,-115.11933739231142,"(-115.11933739231142, 37.94214939497381)"
4235,,,48.124068596220475,-97.2103242875414,"(-97.2103242875414, 48.124068596220475)"
4236,,,48.22747369166372,-101.83622357102428,"(-101.83622357102428, 48.22747369166372)"
4256,,,41.60574444402408,-119.75562300409368,"(-119.75562300409368, 41.60574444402408)"
4261,,,39.42655625932697,-110.75145023646985,"(-110.75145023646985, 39.42655625932697)"
4262,,,42.331649816485246,-83.8264473167998,"(-83.8264473167998, 42.331649816485246)"
4286,,,30.400079798360565,-103.70158466096777,"(-103.70158466096777, 30.400079798360565)"
4287,,,46.829330364882836,-98.35720573823478,"(-98.35720573823478, 46.829330364882836)"
4205,,,42.013814495786356,-112.69060835058154,"(-112.69060835058154, 42.013814495786356)"
4308,,,41.93260870360466,-116.28591060183578,"(-116.28591060183578, 41.93260870360466)"
4309,,,42.15558328382974,-93.54328043639224,"(-93.54328043639224, 42.15558328382974)"
4310,,,34.52880859089567,-94.60224501725963,"(-94.60224501725963, 34.52880859089567)"
4311,,,45.114809035822766,-102.58202198087463,"(-102.58202198087463, 45.114809035822766)"
4312,,,43.77198195058305,-91.76547623282406,"(-91.76547623282406, 43.77198195058305)"
4313,,,31.866246733491703,-109.75509959884657,"(-109.75509959884657, 31.866246733491703)"
4314,,,47.122046007501936,-115.6421482303957,"(-115.6421482303957, 47.122046007501936)"
4315,,,43.70000877247459,-101.59786301673631,"(-101.59786301673631, 43.70000877247459)"
4316,,,33.56637748688777,-95.3838452847468,"(-95.3838452847468, 33.56637748688777)"
4264,,,45.456078142123374,-100.77747680439893,"(-100.77747680439893, 45.456078142123374)"
4301,,,46.41635462086602,-107.22672262942275,"(-107.22672262942275, 46.41635462086602)"
4220,,,35.614312470809864,-103.69569827847393,"(-103.69569827847393, 35.614312470809864)"
4270,,,34.56672228806936,-109.82317710039318,"(-109.82317710039318, 34.56672228806936)"
4271,,,36.94390229391449,-121.79444883925598,"(-121.79444883925598, 36.94390229391449)"
4272,,,48.31203857657269,-93.5137222940806,"(-93.5137222940806, 48.31203857657269)"
4273,,,37.120886394983025,-112.0765625474342,"(-112.0765625474342, 37.120886394983025)"
4274,,,35.48903122683706,-118.52087084998955,"(-118.52087084998955, 35.48903122683706)"
4275,,,37.60561150632988,-113.37861609370147,"(-113.37861609370147, 37.60561150632988)"
4237,,,39.347715559939424,-102.60764513429294,"(-102.60764513429294, 39.347715559939424)"
4247,,,41.78873801473509,-99.91869720631726,"(-99.91869720631726, 41.78873801473509)"
4248,,,46.75314033791331,-88.32940854536277,"(-88.32940854536277, 46.75314033791331)"
4250,,,41.03120059255028,-118.07285632682725,"(-118.07285632682725, 41.03120059255028)"
4255,,,46.84456327038999,-117.75611272666673,"(-117.75611272666673, 46.84456327038999)"
4263,,,38.08382945497893,-118.08821041917533,"(-118.08821041917533, 38.08382945497893)"
4276,,,34.281963675956106,-109.04899965720527,"(-109.04899965720527, 34.281963675956106)"
4277,,,34.668373588830136,-102.95378269083157,"(-102.95378269083157, 34.668373588830136)"
4278,,,45.86866458522825,-116.21630699829772,"(-116.21630699829772, 45.86866458522825)"
4291,,,33.73450842258435,-107.13862446754011,"(-107.13862446754011, 33.73450842258435)"
4321,,,45.24785573744241,-86.99321865403772,"(-86.99321865403772, 45.24785573744241)"
4322,,,38.60762794213798,-117.04364918880945,"(-117.04364918880945, 38.60762794213798)"
4292,,,47.25814305732484,-112.0951247984429,"(-112.0951247984429, 47.25814305732484)"
4293,,,37.44602056247532,-86.66973678007228,"(-86.66973678007228, 37.44602056247532)"
4294,,,36.39155619825936,-100.37874377921145,"(-100.37874377921145, 36.39155619825936)"
4318,,,25.98148883458095,-81.70106734882037,"(-81.70106734882037, 25.98148883458095)"
4319,,,47.34797413443111,-118.63159082208111,"(-118.63159082208111, 47.34797413443111)"
4302,,,40.56044713634251,-115.4552507900377,"(-115.4552507900377, 40.56044713634251)"
4303,,,39.62265110392775,-75.00204858283084,"(-75.00204858283084, 39.62265110392775)"
4307,,,35.211826216912065,-105.05143199886314,"(-105.05143199886314, 35.211826216912065)"
4342,,,40.96739536473172,-82.10954592001835,"(-82.10954592001835, 40.96739536473172)"
4327,,,35.9537754400142,-93.54369989728968,"(-93.54369989728968, 35.9537754400142)"
4375,,,31.515438974580146,-84.94314749703538,"(-84.94314749703538, 31.515438974580146)"
4387,,,36.41109897519706,-110.05835224330905,"(-110.05835224330905, 36.41109897519706)"
4392,,,27.06102074109553,-99.2597071873131,"(-99.2597071873131, 27.06102074109553)"
4410,,,43.36392068596916,-84.80473850790463,"(-84.80473850790463, 43.36392068596916)"
4331,,,44.349194428205266,-89.54098215826508,"(-89.54098215826508, 44.349194428205266)"
4328,,,36.838742219407,-89.10830344534725,"(-89.10830344534725, 36.838742219407)"
4346,,,40.79894784836125,-109.3760631956284,"(-109.3760631956284, 40.79894784836125)"
4329,,,47.42550900665336,-121.01849456931349,"(-121.01849456931349, 47.42550900665336)"
4377,,,43.02586914386282,-105.27194465430718,"(-105.27194465430718, 43.02586914386282)"
4401,,,40.64603706350438,-80.95071604061187,"(-80.95071604061187, 40.64603706350438)"
4330,,,40.21711479555489,-76.91328515449368,"(-76.91328515449368, 40.21711479555489)"
4407,,,39.164991745913184,-119.7187597740338,"(-119.7187597740338, 39.164991745913184)"
4335,,,48.59865989621707,-98.95176253955262,"(-98.95176253955262, 48.59865989621707)"
4332,,,36.592267160315245,-92.54339418841028,"(-92.54339418841028, 36.592267160315245)"
4336,,,31.206578706664516,-100.83982403294016,"(-100.83982403294016, 31.206578706664516)"
4340,,,35.165815945421116,-97.77375428628888,"(-97.77375428628888, 35.165815945421116)"
4347,,,33.56179398835908,-98.3425397617424,"(-98.3425397617424, 33.56179398835908)"
4381,,,44.13579910425567,-110.00266379852921,"(-110.00266379852921, 44.13579910425567)"
4385,,,40.49757675125481,-75.70453149914758,"(-75.70453149914758, 40.49757675125481)"
4391,,,40.40617098967354,-113.86544260271396,"(-113.86544260271396, 40.40617098967354)"
4398,,,31.055840954471737,-95.6510259804697,"(-95.6510259804697, 31.055840954471737)"
4400,,,34.783843668199346,-78.94277390563411,"(-78.94277390563411, 34.783843668199346)"
4402,,,30.88844068444759,-98.897677399811,"(-98.897677399811, 30.88844068444759)"
4413,,,42.00567740521579,-84.03498867307945,"(-84.03498867307945, 42.00567740521579)"
4333,,,44.11649856383172,-88.63914595089315,"(-88.63914595089315, 44.11649856383172)"
4355,,,48.62693789062723,-111.36440473509631,"(-111.36440473509631, 48.62693789062723)"
4357,,,42.33757229961995,-108.76201229337252,"(-108.76201229337252, 42.33757229961995)"
4359,,,33.357235150809245,-108.16759662473228,"(-108.16759662473228, 33.357235150809245)"
4383,,,34.595738185623865,-78.53951796112091,"(-78.53951796112091, 34.595738185623865)"
4395,,,41.38258394734615,-82.87752427560814,"(-82.87752427560814, 41.38258394734615)"
4334,,,40.58054182999368,-95.66703128236838,"(-95.66703128236838, 40.58054182999368)"
4345,,,45.17718105923237,-114.23292719703305,"(-114.23292719703305, 45.17718105923237)"
4361,,,36.479408557197935,-82.99087302295754,"(-82.99087302295754, 36.479408557197935)"
4373,,,34.776179820554404,-111.75285523666254,"(-111.75285523666254, 34.776179820554404)"
4386,,,32.430224572887965,-87.09078763830095,"(-87.09078763830095, 32.430224572887965)"
4337,,,44.68045061275814,-107.0707342153151,"(-107.0707342153151, 44.68045061275814)"
4338,,,36.913465802413896,-112.47810129499177,"(-112.47810129499177, 36.913465802413896)"
4339,,,31.83286413439756,-97.85978762564287,"(-97.85978762564287, 31.83286413439756)"
4374,,,48.68610954346285,-118.58284277188154,"(-118.58284277188154, 48.68610954346285)"
4376,,,46.10387591787622,-86.8378005998321,"(-86.8378005998321, 46.10387591787622)"
4365,,,30.869531270194727,-92.13433173816117,"(-92.13433173816117, 30.869531270194727)"
4368,,,35.79282232338167,-91.60275009715313,"(-91.60275009715313, 35.79282232338167)"
4404,,,43.68247474716758,-74.45448070972876,"(-74.45448070972876, 43.68247474716758)"
4411,,,38.26210427239708,-102.77159396587867,"(-102.77159396587867, 38.26210427239708)"
4343,,,36.81004830285909,-111.43669329002796,"(-111.43669329002796, 36.81004830285909)"
4399,,,36.755949488483004,-83.8259636690421,"(-83.8259636690421, 36.755949488483004)"
4352,,,35.865177339359875,-85.3166865019316,"(-85.3166865019316, 35.865177339359875)"
4344,,,39.27476539507004,-110.54730684354006,"(-110.54730684354006, 39.27476539507004)"
4384,,,40.8515801226179,-100.81327256207652,"(-100.81327256207652, 40.8515801226179)"
4408,,,43.74948094771209,-100.04735708095846,"(-100.04735708095846, 43.74948094771209)"
4406,,,44.664546623363606,-75.43695931989026,"(-75.43695931989026, 44.664546623363606)"
4409,,,45.386281212648,-88.78343551568216,"(-88.78343551568216, 45.386281212648)"
4419,,,43.43857816651992,-103.9226433448823,"(-103.9226433448823, 43.43857816651992)"
4360,,,37.64082151722343,-92.08904546498772,"(-92.08904546498772, 37.64082151722343)"
4417,,,30.41490469249534,-82.14904475139949,"(-82.14904475139949, 30.41490469249534)"
4418,,,34.69140220099629,-106.53605978789612,"(-106.53605978789612, 34.69140220099629)"
4348,,,41.8216124715218,-78.43963955955975,"(-78.43963955955975, 41.8216124715218)"
4349,,,46.08750637244839,-88.25995130966638,"(-88.25995130966638, 46.08750637244839)"
4351,,,31.66902811165276,-81.85427722034535,"(-81.85427722034535, 31.66902811165276)"
4350,,,44.70989500142325,-102.8438043728908,"(-102.8438043728908, 44.70989500142325)"
4416,,,39.756659089272674,-119.44855155771594,"(-119.44855155771594, 39.756659089272674)"
4363,,,39.09181703993713,-89.32003660171694,"(-89.32003660171694, 39.09181703993713)"
